category,video_title,content,similarity_score,is_euphemism,timestamp,author_id,is_first_time_appearance
Personal_Relational,Is Your Anger Depression or Anxiety?,i got a question about narcissist behavior. can someone with it ever change and both in the marriage happy? i know the narcissist never will be truly happy but can he change,0.2946,False,2022-06-25 20:44:27+00:00,UC-d2JoHbzO_3GvFVSaR0IiA,False
Personal_Relational,Is Your Anger Depression or Anxiety?,this is the way i often feel,0.2702,False,2022-06-26 12:22:21+00:00,UCnwhCU38AScpZKXmjCI1ewg,False
Medical_Conditions,Pat Mackey: Living with a terminal cancer diagnosis,"i love this. i'm going through end stage now. what a beautiful woman. thank you for sharing your story, your journey, it helped me tremendously.",0.1787,False,2022-06-26 17:36:12+00:00,UCIDzXquOI2gEYWBAEeEw_LQ,False
Medical_Conditions,Pat Mackey: Living with a terminal cancer diagnosis,so helpful to anyone with terminal cancer and for family/carer. so much better and more respectful to her if it didn’t have tuneless distracting piano music :musical notes: constantly competing with her voice.,0.4087,False,2022-06-26 18:08:59+00:00,UCK2cHmVZwpvdTP73NMt4Zdg,False
Personal_Relational,Is Your Anger Depression or Anxiety?,having bpd is annoying cos i don't get irritable. just rage,0.335,False,2022-06-27 02:50:26+00:00,UCPX4CflqIU89-_qC6e8WHbw,False
Socio_Economic,Why Going Broke Is Only For Poor People - How Money Works,music is extremely distractive. thanks for the video!,0.1663,False,2022-06-27 20:25:17+00:00,UC8zHelsmi-YL6m1NpHls-rg,False
Socio_Economic,Why Going Broke Is Only For Poor People - How Money Works,very well explained,0.2501,False,2022-06-28 02:07:13+00:00,UCEAfiqTArtTPT1NBuHHx0UQ,False
Medical_Conditions,Pat Mackey: Living with a terminal cancer diagnosis,"rest in heavenly peace, strong lady. i hope you found a beautiful other world waiting for you on the other side. thank you for sharing your story. you can now rest easy. :heart suit:",0.226,False,2022-06-28 17:40:38+00:00,UC5BK8sy4-JzVoWAAN5_5FOA,False
Personal_Relational,Is Your Anger Depression or Anxiety?,"i know you screen comments - thank you! so this is off topic for this video.. however: dear dr. ramani, i want to identify the levers we have as a society. please help identify the systemic levers we need to push. how would you recommend changing the system(s) s.t. narcissistic people don't end up at the top? is there something that we can do to change the systems of leadership/government/democracy for them to get less power? or will they always adapt/evolve to work the system in their interest? for instance would you say merkel is a narcissistic person? my goal is to move the system(s) - even if it's only a business at a time - into a direction that does not ""prefer the egoistic, empathyless narcissist"" above every other good and empathic person. maybe the levers start in schools? i'd absolutely love to come work for you after i've finished my postdoctoral project. where could i get in touch in case something of the sort would be something you are per se interested in? thank you so much for all your efforts!",0.1934,False,2022-06-28 20:30:23+00:00,UCkKLCdtaEoQlNGe2SSu92EQ,False
Physical_State,Living Deaf and Blind: Heather’s Story,"i have a phobia on becoming deaf and blind at the same time (btw my eyes have some blurry vision without my glasses and i know i may become blind at one point in my life) but just seeing persons like these who cant see, cant hear, but still living, it just breaks my heart. like they're living in complete black hell, and all you know is what stuff feels like. i have a huge respect on this person.",0.4073,False,2022-06-28 23:50:48+00:00,UChpRuEj9ViWzFFq2sHeeC_Q,False
Physical_State,Living Deaf and Blind: Heather’s Story,jeez... and many of us think we have problems...,0.2747,False,2022-06-29 00:14:18+00:00,UCoQsiHfpP9GGPzeD8Etw4bg,False
Personal_Relational,Grieving the loss of your abuser,it’s called complicated grief because you’re grieving a relationship that you valued and you grieve what could’ve been & what you didn’t get to have what you thought you had & lost… but not only that you feel betrayed and have to heal from that as well,0.6056,False,2022-06-29 06:42:45+00:00,UCQ3nicdmoCgXFd3TZb2sduQ,False
Personal_Relational,Is Your Anger Depression or Anxiety?,what do you do when you can’t set a boundary?,0.2566,False,2022-06-30 00:06:41+00:00,UCao9JUMzpI3w_fjtT1k1ftg,False
Personal_Relational,Is Your Anger Depression or Anxiety?,what to do when gaslighting has happened to me my whole life?,0.2331,False,2022-06-30 00:09:17+00:00,UCao9JUMzpI3w_fjtT1k1ftg,False
Personal_Relational,Is Your Anger Depression or Anxiety?,"what do i do when i can’t be left alone ever, even while i am alone?",0.2928,False,2022-06-30 00:09:59+00:00,UCao9JUMzpI3w_fjtT1k1ftg,False
Personal_Relational,How to deal with grief from narcissistic relationships,"thank you for these words. i have felt i was drowning in grief sense first memory, and i have black holes in my memories. casual friends have more memories of my childhood than i do. at 67 i am accepting that those gaps may never be filled. i must work with the pieces i have. anyway my father was the sadistic narcissist. terrorizing the family in life threatening ways. when he died at 93 i said out loud in the hospital room "" thank god its over"". staff and the family were shocked at me. the family had chosen denial to survive. i fought for truth. i was the problem. and yet they all came to me to fight for them. i almost flunked out of high school with chronic bronchitis, i am sure brought on by the chronic grief i carried in my chest.",0.4541,False,2022-07-01 05:19:36+00:00,UChvgkxl0IHKnMMVnWaqlEAA,False
Personal_Relational,How to deal with grief from narcissistic relationships,trying to hold on to the discomfort is almost unbearable. the little girl in me cannot stand that she was not loved..,0.3499,False,2022-07-02 00:39:03+00:00,UC4w7CUx-qXeU7EbUICQ_rnA,False
Personal_Relational,Is Your Anger Depression or Anxiety?,"me too. between the background music and the grating voice of the psychologist, i felt i had to tune out.",0.286,False,2022-07-02 07:13:58+00:00,UC9Tpr7P_Ju_dJWcaHYfCFWQ,False
Physical_State,Living Deaf and Blind: Heather’s Story,"this was absolutely fascinating. i am totally blind and without sounding patronising, i genuinely don’t know what i would do if i were told that i would lose my hearing as well one day. i rely on it so much given that i don’t have sight so it just amazes me how she’s able to function without both of those senses. absolutely incredible.",0.4543,False,2022-07-02 08:20:47+00:00,UCroylnuahosoKFBa-82MzAg,False
Personal_Relational,How to deal with grief from narcissistic relationships,"thank you dr ramani, your professionalism is a gem. the grief i am experiencing now is massive and sometimes it feels unbearable. i am a strong person with exceptional qualities of empathy, generosity and strength and i will always remember this is the reason why i was chosen by a narcissist. i had to face my abandonment trauma and the relationship i had gave me this opportunity. it took a long time. my life has been a journey towards freedom and self love. god has given me what i needed to grow spiritually and emotionally. all is well if i can keep faith and hope in my heart. for all of us who have suffered the immense pain of narcisist abuse and it’s grief there is only one word that sun sit up: courage. god may bless you all my friends and companions. we are together one step at the time towards happiness and freedom.",0.4784,False,2022-07-03 00:25:55+00:00,UCK1aMKlgp6Vi9Db_brXN8Lg,False
Substances,Mother fears for drug addicted teenaged son&#39;s life,:rolling on the floor laughing::rolling on the floor laughing::rolling on the floor laughing::rolling on the floor laughing:,0.2897,False,2022-07-03 04:26:37+00:00,UCaevTHFQNBaMuQDCwHQpDZQ,False
Social_Issues,How racism makes us sick | David R. Williams,"the median intelligence quotient of the european-caucasian is 100 with the normal-average intelligence quotient being in the 90-110 range. the median intelligence quotient of the ados/fba is 67 with the normal-average intelligence quotient being in the 57-77 range. the health-gap can better be understood by the 33-point gap in the median intelligence quotient between the european-caucasian and the ados/fba. no amount of affirmative action, public assistance (i.e., welfare, food stamps, housing vouchers), reparations, etc., can close this intelligence quotient gap.",0.2544,False,2022-07-03 06:44:53+00:00,UCjN_IiG9Y-MRsip-plWHp5g,False
Social_Issues,How racism makes us sick | David R. Williams,"the only way to create absolute equality is by reducing everybody to zero. the moment anybody raises his/her head to look around, we are no longer equal.",0.3094,False,2022-07-03 06:59:24+00:00,UCjN_IiG9Y-MRsip-plWHp5g,False
Social_Issues,How racism makes us sick | David R. Williams,the ultimate solution to racism in the united states is racial segregation.,0.6157,False,2022-07-03 07:28:39+00:00,UCjN_IiG9Y-MRsip-plWHp5g,False
Substances,Mother fears for drug addicted teenaged son&#39;s life,i would rent a home in saudi arabia where they don't have drugs or alcohol and will take his passport and ids,0.3364,False,2022-07-03 13:33:48+00:00,UCfterI-d_9qpiakQNUdG1Cw,False
Personal_Relational,Grieving the loss of your abuser,how long does the grieving last….,0.5683,False,2022-07-04 01:02:17+00:00,UCpYlGkoI-vBkMqb_icrLitA,False
Social_Issues,How racism makes us sick | David R. Williams,i am living proof of poorer health due to my race. life is nothing than a transference of energy. blacks will never be free or get equality in this world. but in the end all humans will we there demise because the human script is purely evil.,0.4032,False,2022-07-04 02:33:41+00:00,UCl8yS3WhhRlvanbkISF1Brw,False
Medical_Conditions,Pat Mackey: Living with a terminal cancer diagnosis,"this lady has such dignity. rest peacefully, pat.",0.3076,False,2022-07-04 06:08:55+00:00,UCIHB81M-TjzT4IitKyCSVNg,False
Personal_Relational,Is Your Anger Depression or Anxiety?,u lost me after 1 min. who wants to know this???,0.3124,False,2022-07-04 10:57:42+00:00,UC_RKNW0LG5sEfeIC-oPbBxw,False
Social_Issues,How racism makes us sick | David R. Williams,"what have i, or those i represent, to do with your national independence? do ye mock me? are the great principles of political freedom and of natural justice, embodied in that declaration of independence, extended to us? and am i, therefore, called upon to bring our humble offering to the national altar, and to confess the benefits and express devout gratitude for the blessings resulting from your independence to us? spoken 70 years ago frederick douglass",0.1767,False,2022-07-04 15:49:53+00:00,UCEGW46_xX_aLrz6KecObbPA,False
Personal_Relational,Grieving the loss of your abuser,"how do you get rid of the feeling of guilt? i still feel guilty for leaving my narc ex, i feel like i'm abandoning him because he has nobody else, the guilt is what made me go back in the past and idk how to get rid of it.",0.2433,False,2022-07-05 00:43:14+00:00,UCgAXDcYo55h1FfYJBrKP9UA,False
Personal_Relational,Grieving the loss of your abuser,"if there's one thing i've learned, it's that we are hardwired to stick with what's familiar. our brains like familiarity, we like knowing what's going to happen because we expect it, even if the situation or the habit is bad for us. when something good comes along, we automatically want to reject it bc it scares us. we don't trust it, we don't believe a good thing could happen, we don't know if it really is a good thing. we have to actively work on accepting what was bad for us and what could be good for us, and become familiar with the good so we may leave the bad behind.",0.262,False,2022-07-05 00:57:06+00:00,UCgm0YOF_vSyN1GtT_DrjRLw,False
Personal_Relational,Grieving the loss of your abuser,amen girl… it’s one day at a time for sure.,0.1958,False,2022-07-06 02:13:04+00:00,UCvTvxC6iOSB_Rze8LXtfKIA,False
Bodily_Functions,"Period Poops &amp; Diarrhea, Explained",my period will be on tomorrow so i'm going to cry on the first :crying face: :loudly crying face: prey for me,0.3851,False,2022-07-06 07:23:28+00:00,UCHMqrTgUBYQOkvOPCUxNnQA,False
Personal_Relational,Grieving the loss of your abuser,"on her website she does have some really good freebie work sheets, for all kinds of things!",0.0731,False,2022-07-06 19:27:45+00:00,UCBgvCfDGBtG7RlH_3qKQ0Qw,False
Socio_Economic,Why Going Broke Is Only For Poor People - How Money Works,"you need 3,000 to apply for bankruptcy",0.4635,False,2022-07-07 23:52:44+00:00,UCnG_oiD_Z4cFuGDv5lrICeQ,False
Socio_Economic,Why Going Broke Is Only For Poor People - How Money Works,you know what else is made for the rich? a guillotine. it’s weird that we haven’t used it on them in a while.,0.2898,False,2022-07-08 00:25:45+00:00,UCQYfrMRbpwIAx1CyvEmJFyw,False
Physical_State,Living Deaf and Blind: Heather’s Story,she can tell the color of a flower by its smell? to me all flowers smell the same!,0.4179,False,2022-07-08 03:26:51+00:00,UCebnO6rWOcvEqSLZ2aclrMg,False
Social_Issues,How racism makes us sick | David R. Williams,sub-saharan racial supremacy is a structured and systemic racist terrorist who has been the perpetrator of the american mass shootings.,0.4055,False,2022-07-08 10:59:12+00:00,UC5BXVM5QaTJaJ19Io7BUzNg,False
Socio_Economic,Why Going Broke Is Only For Poor People - How Money Works,"this is flawed unfortunately. if your company is given a loan and it doesn't have significant assets for the bank to seize if you default they will require a personal guarantee from a director or multiple/all directors. this is to ensure they can go after the directors personal assets too to cover their loan. it's not that easy mate, it's almost silly to assume an institution lending millions would be that naive or ""dumb""",0.3298,False,2022-07-10 00:37:50+00:00,UCp-fhMf7VWc86iBzQHz-y3w,False
Social_Issues,How racism makes us sick | David R. Williams,we as african americans need unity and that will allow us to fight together and we know once you racist you forever racist.,0.3648,False,2022-07-10 04:17:10+00:00,UC8PkmFKwBQSuEOWrO7oxDBA,False
Socio_Economic,Why Going Broke Is Only For Poor People - How Money Works,"if you ever have skills, you will always be rich!",0.5102,False,2022-07-10 15:06:51+00:00,UC4GppArKQ4f9agqp7vWiW2g,False
Medical_Conditions,Pat Mackey: Living with a terminal cancer diagnosis,:red heart::purple heart::purple heart::purple heart::purple heart:,0.307,False,2022-07-10 16:49:40+00:00,UCWzzIWASK12vOaB5YDKQ4Dw,False
Medical_Conditions,Pat Mackey: Living with a terminal cancer diagnosis,"please contact all of the following doctor's and researcher in america...whose advise has and continues to save cancer victims over the world dr. william li, dr. eric berg chris beat cancer",0.4481,False,2022-07-10 20:04:05+00:00,UCgwLKr06yKhJiA0aJvM1_ew,False
Personal_Relational,Grieving the loss of your abuser,it’s so painful,0.354,False,2022-07-11 03:37:35+00:00,UCGRFwOLo8YqLmYUcAoU2POw,False
Social_Issues,How racism makes us sick | David R. Williams,"instead do read ""black rednecks and white liberals"" by great thinker dr. thomas sowell! subjective opinions vs objective acts! where is the empirical evidence objectively for racism? government is not family! marxists ideology embedded here",0.4765,False,2022-07-11 05:49:40+00:00,UCR9XWno-AAcDpmMJwDU0slQ,False
Social_Issues,How racism makes us sick | David R. Williams,"unlike this tedmed presenter, dr. thomas sowell knows so well that racism can be crushed by people who believe that freedom founded on the truth that we are made in the image and likeness of god the holy trinity! human flourishing does not come from government policies! please read ""basic economics"" by the great thinker and economist dr. thomas sowell! please consider that while i found the weight of basic economics intimidating, i was delighted that dr. sowell presented objective realities and empirical evidence that while racism exists - it cannot hold back minorities from advancing in the economy of success! racism is a sin! why practice it? government solutions are disastrous!",0.3999,False,2022-07-11 06:12:18+00:00,UCR9XWno-AAcDpmMJwDU0slQ,False
Personal_Relational,Grieving the loss of your abuser,i don’t see the furture i’m haunted by my own life no not so good i’m sad yes and i want to stay in my box room and not leave or do anything except watch you talk wise words and my mind is playing the past events images putting the pieces together hard to accept hard to let go when the abuser still has control and power to hurt me anytime for how ever way he chooses to do it all i can is think how am i going to fight back and be ready for the battle,0.3879,False,2022-07-11 13:23:49+00:00,UCynuf7Mq_T_q6lINwXKXvkA,False
Socio_Economic,Why Going Broke Is Only For Poor People - How Money Works,"people can't grasp that debt can be an asset in itself. if people bet a lot of money on your success, they want to keep the ball rolling, even if it hurts them in the short term, just on the hope of winning in the end. so a lot of companies try to get in the game to get/trick investors to give them a lot of money, because it doesn't make sense to just kill projects, when you invested so much already.",0.5403,False,2022-07-11 17:11:54+00:00,UCnWJotgI-X6NXuMoKKR_PRw,False
Medical_Conditions,Pat Mackey: Living with a terminal cancer diagnosis,"she is so gentle, so wise, i can’t stop listening to her.",0.2143,False,2022-07-11 20:15:13+00:00,UCriweiK83B_qqXL5eAOggsQ,False
Personal_Relational,Is Your Anger Depression or Anxiety?,i liked the video. i agree with the other comments - please consider taking out the music because it's really distracting. i lowered the volume and it helped somewhat.,0.1059,False,2022-07-12 18:45:15+00:00,UCTbejuXIEtZwy3dzjNiVFCQ,False
Personal_Relational,How to deal with grief from narcissistic relationships,"dr. ramani: the close-captioning is not working for me, the button is turned on. thanks. <3",0.1813,False,2022-07-12 22:19:06+00:00,UCK8WpN5OGArVBQd1P36b-Vw,False
Personal_Relational,How to deal with grief from narcissistic relationships,"i am so disappointed about all this situation. i have started to realize, my mother is a sociopathic narcissist and all that i have lost during this time. i lost my youth, i am getting 30 next year, but my childhood and youth went in gaslighting, parental alienation, lost of self worth, lost of self esteem. i was suicidal, in depression, had an anxiety, eating disorders, no trust in close relationship, anger problems, feeling that i am somehow wrong and shouldn´t live in this planet at all. this has been a real fight for my own mental health, psyche etc. i lost my physical health, gave up horse riding ( wich i loved), had less and less joy in life, i was fighting the thoughts of self-harm, went to several therapists and was hospitalised in psychiatric hospital and somehow my psyche just couldn´t believe if they said that i am carrying my mothers depression. she was so good at manipulating. even now, when i am still trying to make sense ( it already does so much more), i have the feeling of vomiting and headache while processing these emotions and reality at all. but during this time i somehow managed to graduate university in psychology, but never saw myself, that my own mother is causing me pain all the time and i have surpressed all my ""bad ""feelings. i didn´t have a chance to work ( as an therapist)...i just collapsed, didn´t have any energy, turned into alcoholism and sexual addiction. i chose to punish myself for all that. i really had a belief, that the more pain i endure, the more worthy i am and that i deserve to be punished. now i am no contact with my mother, had soooooo much guilt after that decision, felt always to run back. it was really so strong pull back to there. but i had to take all my strength together and a lot helped me that i got pregnant. somehow i managed to pick now a stable partner ( before were very narcissistic partners and psychologically unstable). having a baby soon and really thinking about how i affect my childs life finally gave me strength to get better, start healing. but i realize that no contact is only option. i have been very naive, foolish, believing that family comes first all the time, too much trusting and believing. it was like a knife stabbing in to the back, when i started to realize that who my mother really is. i was so blind. now i have been in no contact about 8 months. and i see changes in appetite, have more energy to wake up in the morning and get out of bed ( that is a huge accomplishment for me), i feel some joy in life, working through these very harsh emotions, taking more care of myself (can even look in the mirror and feel sometimes, that i am enough and not so bad at all), have courage to participate in more situatuions, what life brings, less depression, less anxiety, understanding, what went wrong and more tools to cope with this. if i wouldn´t have started to fight for my own well-being, i would be dead right now, because at the end it was me or her, this mental battle and hurting just didn´t stop. i am out now, but left to deal with all this mess. i am building up everything in life, from my belief system, how i view the world, how i feel, what i feel, what i want, who i am as a person, identity, my boundaries...etc being a mother for me is the most important thing in life. i see how it shapes a person and i want to be better, more caring (for the right people) and give unconditional love, be there when needed for my own child it has been and still is a lifelong lesson. so, send you strength and love to those all who have surived narcissism or are dealing with it! you are the heros!",0.4218,False,2022-07-14 08:47:07+00:00,UCWBanGHjyeDpY_xFdHJm4yA,False
Personal_Relational,Grieving the loss of your abuser,my dads a narcissist and sometimes i hate myself for loving him. it’s conflicting because he was in and out of my life and when he was in a good mood things were really good but when they were bad they were really bad. i’m a lot happier and less stressed now that i’ve cut him off but i feel sad i don’t have a dad.,0.3031,False,2022-07-16 01:20:34+00:00,UCl9fV8lejzM6-Qe43ovlaOQ,False
Social_Issues,How racism makes us sick | David R. Williams,"black people when you stop praying to a white jesus, than you will be free at last. with praying a white jesus you higher the energy of the white men and lower the energy of the black men. pray to someone that has your own image. that is why i begin painting only black women.every morning when i wake up,i see a black women who has the sun above her greeting me every morning.i appreciate my blackness god the creator, make me that way.racism is a mental disease, because they always look for a scapegoat.they always look on the outside, instead going to look on the inside.",0.4422,False,2022-07-16 10:09:28+00:00,UCtpLIU_YaVUbggso5iKGaDQ,False
Physical_State,Living Deaf and Blind: Heather’s Story,this is amazing..,0.2004,False,2022-07-16 17:31:58+00:00,UCSmH85W1_GBK7MG5IPGNlbg,False
Social_Issues,How racism makes us sick | David R. Williams,"the cops could've used tear gas, rubber bullets, police dogs, and many more options. they have a long history of killing black people, especially the mentally ill. racist white america has done all it could to give black people mental illness. white people don't want to spend money on building and maintaining mental hospitals. they say black mental patients just want a place to live for free. this is white peoples final solution to their ""black problem"".",0.3086,False,2022-07-18 14:05:46+00:00,UCOHe_KoEZYZAMbXt04WlACg,False
Personal_Relational,How to deal with grief from narcissistic relationships,it’s an overwhelming sense.,0.2679,False,2022-07-19 12:58:00+00:00,UCnV5STx_ufkEIqTiK7H35Ow,False
Personal_Relational,How to deal with grief from narcissistic relationships,can anyone point me to the video where she goes through grief of a narcissistic parent who has passed? i really need it.,0.3636,False,2022-07-20 18:25:32+00:00,UCr042qCYUGsSCpH0xgvGsMQ,False
Crime_Conflict,How does corruption affect you? | Transparency International,"transparency international needs to check out the cons, conflicts and corruption happening in new zealand - all in the name of handing the tribal elite control of our county.",0.3996,False,2022-07-22 00:20:42+00:00,UCFA1ZEYSkqwvSnK8BYQL6jA,False
Personal_Relational,How to deal with grief from narcissistic relationships,"i 'm crying while you sum up why i' m grieving. the relationship was miserable, indeed.",0.4976,False,2022-07-22 20:57:09+00:00,UCOhW5qWnSt1PgcoVkZDcu3w,False
Mortality,CPD officer who died by suicide laid to rest,"god bless his family and friends. something needs to be, done to help these officers. these are cries for help. rip sgt. and thank you for your service to this city. :sparkling heart: :folded hands::bouquet::dove:",0.3505,False,2022-07-23 03:10:42+00:00,UCQMWBoiuPWFBIeR5X-Y5L9g,False
Mortality,CPD officer who died by suicide laid to rest,law enforcement has mental illness suisidal overweight worthless,0.3111,False,2022-07-23 03:11:15+00:00,UCYgmWzSujSE_JJtxXE24wEA,False
Social_Issues,How racism makes us sick | David R. Williams,race doesn’t matter at all when dealing with health. we are all equal when it comes to health.,0.3467,False,2022-07-23 03:16:45+00:00,UCt9-A3-2YpPH-4F6G7jKRSQ,False
Mortality,CPD officer who died by suicide laid to rest,rest in piss...,0.5404,False,2022-07-23 03:28:53+00:00,UCXpB2d-KffyZFsYn4W9eZEg,False
Mortality,CPD officer who died by suicide laid to rest,"i just loss my oldest daughter to suicide, and then my oldest son to drug overdose just within a couple months apart. people in all areas of life, are having a hard time with everyday struggles, and are giving up. sad, very sad.",0.4863,False,2022-07-23 03:36:44+00:00,UCKgWGuJh1ez-RIKI3qUJpeA,False
Mortality,CPD officer who died by suicide laid to rest,so so sad...i'm sure he is a sweetheart too sensitive for this world..its ok sarg..:heart suit::fireworks:,0.2628,False,2022-07-23 03:54:15+00:00,UCmHS5JfqNd_HCwtO0I6wvrQ,False
Mortality,CPD officer who died by suicide laid to rest,rest in piss pig,0.5006,False,2022-07-23 03:55:18+00:00,UCHRijDB1_4s3DlR1jYV9Ceg,False
Mortality,CPD officer who died by suicide laid to rest,r.i.p. sgt.:flag: united states:,0.4422,False,2022-07-23 04:03:47+00:00,UCMtJn85-r27wfSdJbSgshZQ,False
Mortality,CPD officer who died by suicide laid to rest,:face with tears of joy::face with tears of joy::face with tears of joy:,0.3524,False,2022-07-23 04:39:05+00:00,UC2fvDwlBqBlcpaYiHeYkK1A,False
Mortality,CPD officer who died by suicide laid to rest,"thoughts amd prayers go out to the officers family! the past two years have been hatefuly brutal towards law enforcement in america! especially what's happening to law enforcement in chicago! lighthead, jabba the hutt pritzker, kim foxx, toni prickwinkle, and community aldermen/women are responsible for what's happening to the cpd! chicago desperately needs a mayor like mike haggar from final fight and ron desantis for governor of illinois! god bless law enforcement back the blue:man police officer::woman police officer::flag: united states:",0.2813,False,2022-07-23 04:40:48+00:00,UCJ62JMJEzbgzoc58yBV_RzA,False
Mortality,CPD officer who died by suicide laid to rest,we got a laughing knee groid on here....we laugh at all the carnage by blm on the south and west sides of chiraq!!! :face with symbols on mouth: god bless this officer....f-blm!! :face with symbols on mouth::folded hands::folded hands::folded hands::folded hands:,0.3185,False,2022-07-23 04:43:32+00:00,UCz2DHia4Gz4eBfvMg95KZeg,False
Mortality,CPD officer who died by suicide laid to rest,one of the better sargeant's i've ever worked for. just an overall good guy.,0.196,False,2022-07-23 04:47:48+00:00,UCrlvUL6BtqGnkNVPU1aPIzA,False
Mortality,CPD officer who died by suicide laid to rest,these are the people who police us? :face with tears of joy::face with tears of joy: weak,0.3267,False,2022-07-23 05:13:04+00:00,UC2fvDwlBqBlcpaYiHeYkK1A,False
Mortality,CPD officer who died by suicide laid to rest,"this is sad. it's an extremely stressful and almost thankless job. this occupation not only puts your life at risk from criminals but also takes a mental toll from the constant false accusations of racism, abuse and the daily stresses of trying to resolve conflicts.",0.3839,False,2022-07-23 05:51:30+00:00,UC6Ne8xxEVjXGoU18Z9FB5gg,False
Mortality,CPD officer who died by suicide laid to rest,"we really never know what a person is going through, suicide is not the answer. r.i.p to the officer, blessings to his family, and friends!",0.4786,False,2022-07-23 06:02:01+00:00,UC_g0sHRfbmqCqFVOwG-ap-A,False
Mortality,CPD officer who died by suicide laid to rest,60000 suicide bc of police bullshit and corruption and now a couple cops commit suicide and it's a big thing...fuck em,0.4489,False,2022-07-23 06:02:30+00:00,UCZxDOP3j9nCj6Fsmlm_Lj6g,False
Mortality,CPD officer who died by suicide laid to rest,"may he rest in peace , i hope his family finds peace . i hope the city provides more counseling to the force .",0.2223,False,2022-07-23 06:38:52+00:00,UCBK1QOg-AFVOJjySWYgXZhg,False
Mortality,CPD officer who died by suicide laid to rest,"i'm so sorry for your loss. of course, lightfoot would be against anything that helped police officers. smh",0.3664,False,2022-07-23 07:22:49+00:00,UCwncPKbuewfbs7zRla5IRPg,False
Mortality,CPD officer who died by suicide laid to rest,the mayor clearly hates cops,0.2729,False,2022-07-23 07:55:34+00:00,UCW3SuCXcymr11SlyzqOnGYw,False
Mortality,CPD officer who died by suicide laid to rest,:folded hands: medium-dark skin tone::folded hands: medium-dark skin tone::folded hands: medium-dark skin tone::folded hands: medium-dark skin tone:,0.251,False,2022-07-23 08:32:04+00:00,UCM12Is1GY-cj_je84yJu75A,False
Social_Issues,How racism makes us sick | David R. Williams,3 minutes in wtf are you selling with that crummy digital race track?,0.1984,False,2022-07-23 11:21:17+00:00,UCwFa7ZZI-W1r0qqoU3l9Fng,False
Social_Issues,How racism makes us sick | David R. Williams,"age 25 ? you got that on 75, this must be the social security thing",0.243,False,2022-07-23 11:23:40+00:00,UCwFa7ZZI-W1r0qqoU3l9Fng,False
Mortality,CPD officer who died by suicide laid to rest,how about beetlejuice put on a uniform and work their extra shift!! she wouldn't be allowed to come to my husband's funeral.,0.3535,False,2022-07-23 11:23:48+00:00,UCmR73ucOFb3AOCd7qA3eb6g,False
Social_Issues,How racism makes us sick | David R. Williams,like i said racism is profitable for nigerians,0.4733,False,2022-07-23 11:36:34+00:00,UCwFa7ZZI-W1r0qqoU3l9Fng,False
Social_Issues,How racism makes us sick | David R. Williams,not all black people were poor or are poor not even in africa so stop the crap,0.4447,False,2022-07-23 11:37:18+00:00,UCwFa7ZZI-W1r0qqoU3l9Fng,False
Social_Issues,How racism makes us sick | David R. Williams,"cheerful and dangerous side by side says bipolar, :rolling on the floor laughing: he just described everyone in america across the board black and white people always neglect the no hablas the asians the canadians they just walk past borders like who can tell and mexico let them organize the mushrooms all the drug operations like yeah mi casa tu casa and then they're broke looking like they're my frens i help my frens but them frens get rich and pepe is mulling for the cartels whoever they are cough cough my frens.",0.3786,False,2022-07-23 11:49:26+00:00,UCwFa7ZZI-W1r0qqoU3l9Fng,False
Social_Issues,How racism makes us sick | David R. Williams,caribbean islands? i left some things there and it was mine.,0.2237,False,2022-07-23 11:53:02+00:00,UCwFa7ZZI-W1r0qqoU3l9Fng,False
Social_Issues,How racism makes us sick | David R. Williams,bullshit this guy doesn't have a clue he's making me :nauseated face: woozy:face vomiting:,0.5147,False,2022-07-23 11:54:09+00:00,UCwFa7ZZI-W1r0qqoU3l9Fng,False
Mortality,CPD officer who died by suicide laid to rest,tragic:crying face:. rip brother:red heart:,0.5221,False,2022-07-23 12:47:29+00:00,UCe442ZTbwnfPJ6q-fXBET8A,False
Mortality,CPD officer who died by suicide laid to rest,what no bagpipes?,0.2753,False,2022-07-23 21:11:27+00:00,UCxmqmV27H2mPhBd0EOquaWA,False
Mortality,CPD officer who died by suicide laid to rest,to all who post a negative comment about this officer...we humans regard you as a cybernetic organism. living tissue over a metal endoskeleton. nothing more.,0.4041,False,2022-07-23 23:58:24+00:00,UCiVc-b1M6LMsgVWzp4NUotg,False
Mortality,CPD officer who died by suicide laid to rest,"very sad when you love what you do and it goes unappreciated, thank you for what you did.",0.2962,False,2022-07-24 01:11:23+00:00,UC_wnJofb2CM3acvtvdbcGEw,False
Social_Issues,How racism makes us sick | David R. Williams,"we need to have more conversations about racism,we need our white brothers and sisters who can't stand racism, wants to end it, much like they helped us end slavery, jim crow.if only white people could live with black skin for 1 year and see what it's like. this country is not a christian nation as some say it is, they get upset when you say it's a racist nation.",0.3788,False,2022-07-25 18:29:40+00:00,UCYSF5KLjHlcBwc5KlC9yXtw,False
Mortality,CPD officer who died by suicide laid to rest,"he had a great career, pay pension. what does he do ? he kills him self. makes no sense..",0.3514,False,2022-07-25 19:05:39+00:00,UC8cV-wVfiFZeQUABg4LrmuA,False
Mortality,CPD officer who died by suicide laid to rest,"back in 2018 or 19 , six chicago cops killed them selfs . wonder how many it’s been since then . damn …",0.2729,False,2022-07-26 02:06:06+00:00,UCshC82ZNabN3kjC9grS842g,False
